title,year,actors_count,actresses_count,producer_count_male,producer_count_female,director_count,directress_count,averageRating,numVotes,budget,revenue,actress_percent,actors_percent,women_directing_percent,men_directing_percent,women_producing_percent,men_producing_percent,Animation,Family,Fantasy,Musical,Romance,Music,Adventure,Drama,Crime,Thriller,Documentary,Horror,Action,Western,Comedy,War,Sci-Fi,Sport,History,Biography,Mystery,Film-Noir,Adult,revenue_budget,class,moviesByYear
things_to_do_in_denver_when_you're_dead,1995,41,13,4,2,1,0,6.7,29118,8000000.0,529766.0,24.0,76.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06622075,0,48
vampire_in_brooklyn,1995,28,13,5,2,1,0,4.6,24615,14000000.0,19800000.0,32.0,68.0,0.0,100.0,29.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.4142857142857144,0,48
virtuosity,1995,43,29,4,0,1,0,5.5,31658,30000000.0,24048000.0,40.0,60.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8016,0,48
chain_reaction,1996,61,19,6,1,1,0,5.6,54943,50000000.0,60209334.0,24.0,76.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.20418668,0,55
eraser,1996,77,7,5,2,1,0,6.2,116339,100000000.0,242295562.0,8.0,92.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2.42295562,1,55
escape_from_l.a.,1996,34,12,1,1,1,0,5.7,78506,50000000.0,42277365.0,26.0,74.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8455473,0,55
evita,1996,73,43,4,1,1,0,6.3,36941,55000000.0,141047179.0,37.0,63.0,0.0,100.0,20.0,80.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2.564494163636364,1,55
extreme_measures,1996,41,21,2,2,1,0,6.2,20351,38000000.0,17380126.0,34.0,66.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45737173684210525,0,55
the_fan,1996,78,19,4,2,1,0,5.9,50460,55000000.0,18626419.0,20.0,80.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33866216363636364,0,55
fled,1996,39,14,2,1,1,0,5.4,9537,25000000.0,17193231.0,26.0,74.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.68772924,0,55
girl_6,1996,31,34,2,1,1,0,5.3,6548,12000000.0,4939939.0,52.0,48.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.41166158333333336,0,55
happy_gilmore,1996,49,12,6,0,1,0,7.0,240040,12000000.0,41205099.0,20.0,80.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.43375825,1,55
jingle_all_the_way,1996,55,30,6,1,1,0,5.7,110206,60000000.0,129832389.0,35.0,65.0,0.0,100.0,14.0,86.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.16387315,1,55
kingpin,1996,134,52,7,0,2,0,6.9,88944,27000000.0,25023434.0,28.0,72.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9267938518518518,0,55
mars_attacks!,1996,60,29,4,2,1,0,6.4,237441,70000000.0,101371017.0,33.0,67.0,0.0,100.0,33.0,67.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.4481573857142858,0,55
the_nutty_professor,1996,29,16,5,1,1,0,5.7,121428,54000000.0,128769345.0,36.0,64.0,0.0,100.0,17.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.3846175,1,55
ransom,1996,74,18,6,3,1,0,6.7,132829,80000000.0,309492681.0,20.0,80.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8686585125,1,55
sleepers,1996,71,13,4,1,1,0,7.5,232767,44000000.0,165615285.0,15.0,85.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76398375,1,55
a_time_to_kill,1996,61,24,5,0,1,0,7.5,174497,40000000.0,152266007.0,28.0,72.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.806650175,1,55
tin_cup,1996,69,15,3,2,1,0,6.4,52361,45000000.0,53854588.0,18.0,82.0,0.0,100.0,40.0,60.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.1967686222222222,0,55
air_force_one,1997,73,10,7,2,1,0,6.5,205465,85000000.0,315156409.0,12.0,88.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7077224588235294,1,63
glitter,2001,49,25,2,0,1,0,2.4,23913,22000000.0,5271666.0,34.0,66.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23962118181818182,0,101
amistad,1997,116,13,6,3,1,0,7.3,81070,36000000.0,74000000.0,10.0,90.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0555555555555554,1,63
austin_powers:_international_man_of_mystery,1997,43,32,2,4,1,0,7.0,251223,16500000.0,67683989.0,43.0,57.0,0.0,100.0,67.0,33.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.102059939393939,1,63
batman_&_robin,1997,75,15,5,0,1,0,3.8,263271,125000000.0,238207122.0,17.0,83.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.905656976,0,63
bulworth,1998,85,35,3,2,1,0,6.8,26948,30000000.0,29202884.0,29.0,71.0,0.0,100.0,40.0,60.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9734294666666666,0,76
con_air,1997,89,9,6,1,1,0,6.9,311969,75000000.0,224012234.0,9.0,91.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9868297866666667,1,63
conspiracy_theory,1997,79,19,6,2,1,0,6.7,104814,75000000.0,136982834.0,19.0,81.0,0.0,100.0,25.0,75.0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.8264377866666666,0,63
cop_land,1997,62,13,7,3,1,0,7.0,101913,15000000.0,44862187.0,17.0,83.0,0.0,100.0,30.0,70.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9908124666666667,1,63
dark_city,1998,44,11,4,1,1,0,7.6,207686,27000000.0,27200316.0,20.0,80.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.007419111111111,0,76
deconstructing_harry,1997,57,38,4,2,1,0,7.3,46862,20000000.0,10686841.0,40.0,60.0,0.0,100.0,33.0,67.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.53434205,0,63
the_devil's_advocate,1997,62,31,8,1,1,0,7.5,390826,57000000.0,152944660.0,33.0,67.0,0.0,100.0,11.0,89.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.683239649122807,1,63
doctor_dolittle,1998,47,12,3,3,0,1,5.4,100366,71000000.0,294456605.0,20.0,80.0,100.0,0.0,50.0,50.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.147276126760564,1,76
donnie_brasco,1997,51,16,5,1,1,0,7.7,322459,35000000.0,41954997.0,24.0,76.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1987142,0,63
face/off,1997,46,13,10,0,1,0,7.3,391874,80000000.0,245676146.0,22.0,78.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.070951825,1,63
the_game,1997,60,19,4,1,1,0,7.7,415859,50000000.0,109423648.0,24.0,76.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.18847296,1,63
the_jackal,1997,63,14,9,0,1,0,6.4,121690,60000000.0,159330280.0,18.0,82.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.655504666666667,1,63
l.a._confidential,1997,78,26,6,0,1,0,8.2,601369,35000000.0,126216940.0,25.0,75.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6061982857142856,1,63
liar_liar,1997,51,24,3,0,1,0,6.9,324864,45000000.0,181000000.0,32.0,68.0,0.0,100.0,0.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.022222222222222,1,63
the_lost_world:_jurassic_park,1997,64,11,2,2,1,0,6.5,434719,73000000.0,229074524.0,15.0,85.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1380071780821917,1,63
mad_city,1997,60,30,4,2,1,0,6.3,20806,50000000.0,10541523.0,33.0,67.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21083046,0,63
midnight_in_the_garden_of_good_and_evil,1997,34,26,4,1,1,0,6.6,40800,35000000.0,25105255.0,43.0,57.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.717293,0,63
the_postman,1997,61,23,4,0,1,0,6.1,76625,80000000.0,17626234.0,27.0,73.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.220327925,0,63
without_limits,1998,49,14,3,1,1,0,7.2,7411,25000000.0,777423.0,22.0,78.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.03109692,0,76
the_relic,1997,45,14,3,1,1,0,5.8,29430,60000000.0,33956608.0,24.0,76.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5659434666666666,0,63
the_saint,1997,39,22,6,1,1,0,6.2,71110,68000000.0,118063304.0,36.0,64.0,0.0,100.0,14.0,86.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.7362250588235295,0,63
selena,1997,49,30,7,2,1,0,6.8,30783,20000000.0,60000000.0,38.0,62.0,0.0,100.0,22.0,78.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,63
seven_years_in_tibet,1997,43,3,6,3,1,0,7.1,151590,70000000.0,131457682.0,7.0,93.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.8779668857142857,0,63
shadow_conspiracy,1997,63,13,4,1,1,0,4.9,5132,45000000.0,2154540.0,17.0,83.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04787866666666667,0,63
the_spanish_prisoner,1997,37,13,1,3,1,0,7.2,25370,10000000.0,13835130.0,26.0,74.0,0.0,100.0,75.0,25.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.383513,0,63
speed_2:_cruise_control,1997,41,19,5,0,1,0,3.9,84533,160000000.0,164508066.0,32.0,68.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0281754125,0,63
three_kings,1999,80,11,9,2,1,0,7.1,177600,75000000.0,108000000.0,12.0,88.0,0.0,100.0,18.0,82.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.44,0,82
starship_troopers,1997,66,24,4,2,1,0,7.3,309827,105000000.0,121214377.0,27.0,73.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.154422638095238,0,63
the_truman_show,1998,53,24,5,1,1,0,8.2,1146551,60000000.0,264118201.0,31.0,69.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.401970016666667,1,76
turbulence,1997,37,10,4,0,1,0,4.9,12397,55000000.0,11466088.0,21.0,79.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20847432727272727,0,63
the_man_who_knew_too_little,1997,67,18,4,2,1,0,6.6,33728,20000000.0,13801755.0,21.0,79.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.69008775,0,63
woo,1998,39,22,6,2,0,1,4.2,2208,13000000.0,8026971.0,36.0,64.0,100.0,0.0,25.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6174593076923077,0,76
armageddon,1998,96,22,7,2,1,0,6.7,441471,140000000.0,553799566.0,19.0,81.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.9557111857142857,1,76
deep_impact,1998,62,29,5,1,0,1,6.2,186121,75000000.0,140464664.0,32.0,68.0,100.0,0.0,17.0,83.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.8728621866666666,0,76
dogma,1999,49,17,2,1,1,0,7.3,224710,10000000.0,30652890.0,26.0,74.0,0.0,100.0,33.0,67.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.065289,1,82
the_13th_warrior,1999,39,14,7,0,2,0,6.6,129558,160000000.0,61698899.0,26.0,74.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.38561811875,0,82
fear_and_loathing_in_las_vegas,1998,56,26,6,1,1,0,7.5,295238,18500000.0,10680275.0,32.0,68.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5773121621621622,0,76
from_hell,2001,43,15,4,2,2,0,6.7,161165,35000000.0,74558115.0,26.0,74.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.1302318571428573,1,101
living_out_loud,1998,40,36,3,1,1,0,6.5,4984,12000000.0,12902790.0,47.0,53.0,0.0,100.0,25.0,75.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0752325,0,76
my_favorite_martian,1999,34,7,5,0,1,0,5.1,14170,65000000.0,36850101.0,17.0,83.0,0.0,100.0,0.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5669246307692307,0,82
the_negotiator,1998,57,23,6,0,1,0,7.3,150514,50000000.0,44547681.0,29.0,71.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.89095362,0,76
the_newton_boys,1998,53,22,3,1,1,0,6.1,12104,27000000.0,76000000.0,29.0,71.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2.814814814814815,1,76
the_object_of_my_affection,1998,31,37,1,2,1,0,6.0,21077,15000000.0,46905889.0,54.0,46.0,0.0,100.0,67.0,33.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1270592666666666,1,76
out_of_sight,1998,36,14,4,1,1,0,7.0,96949,48000000.0,77745568.0,28.0,72.0,0.0,100.0,20.0,80.0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6196993333333334,0,76
payback,1999,46,8,2,0,1,0,7.1,142505,90000000.0,161626121.0,15.0,85.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7958457888888888,0,82
six_days_seven_nights,1998,45,15,7,3,1,0,5.9,81614,70000000.0,164000000.0,25.0,75.0,0.0,100.0,30.0,70.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.342857142857143,1,76
snake_eyes,1998,57,12,4,0,1,0,6.1,84989,73000000.0,103891409.0,17.0,83.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4231699863013698,0,76
the_thin_red_line,1998,83,6,5,1,1,0,7.6,195407,52000000.0,98126565.0,7.0,93.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.887049326923077,0,76
wag_the_dog,1997,66,31,5,2,1,0,7.1,86976,15000000.0,64256513.0,32.0,68.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.283767533333333,1,63
x-men,2000,63,13,10,1,1,0,7.3,633911,75000000.0,296339527.0,17.0,83.0,0.0,100.0,9.0,91.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.9511936933333334,1,91
men_in_black_ii,2002,78,16,4,2,1,0,6.2,393109,140000000.0,441818803.0,17.0,83.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3.1558485928571427,1,106
lethal_weapon_4,1998,75,25,7,2,1,0,6.6,169197,140000000.0,285444603.0,25.0,75.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0388900214285712,1,76
return_to_me,2000,43,22,1,2,0,1,6.9,22109,24000000.0,36609995.0,34.0,66.0,100.0,0.0,67.0,33.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5254164583333334,0,91
ronin,1998,32,11,2,1,1,0,7.2,190627,55000000.0,41610884.0,26.0,74.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7565615272727273,0,76
analyze_this,1999,55,14,4,3,1,0,6.7,159260,80000000.0,176885658.0,20.0,80.0,0.0,100.0,43.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.211070725,1,82
he_got_game,1998,48,21,2,1,1,0,6.9,50425,25000000.0,21567853.0,30.0,70.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.86271412,0,76
man_on_the_moon,1999,139,85,7,2,1,0,7.4,135127,82000000.0,47434430.0,38.0,62.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5784686585365854,0,82
can't_hardly_wait,1998,41,30,1,3,1,1,6.5,53007,10000000.0,25605015.0,42.0,58.0,50.0,50.0,75.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5605015,1,76
rounders,1998,63,12,6,2,1,0,7.3,157161,12000000.0,22921898.0,16.0,84.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9101581666666667,0,76
rushmore,1998,51,10,5,0,1,0,7.6,193980,9000000.0,17096053.0,16.0,84.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8995614444444444,0,76
the_out-of-towners,1999,39,25,5,2,1,0,5.5,14682,75000000.0,29000000.0,39.0,61.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.38666666666666666,0,82
patch_adams,1998,83,34,7,3,1,0,6.8,119631,50000000.0,202292902.0,29.0,71.0,0.0,100.0,30.0,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.04585804,1,76
the_adventures_of_rocky_&_bullwinkle,2000,57,22,4,4,1,0,4.3,20914,76000000.0,35134820.0,28.0,72.0,0.0,100.0,50.0,50.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46230026315789474,0,91
driven,2001,56,11,12,4,1,0,4.6,42479,94000000.0,54744738.0,16.0,84.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.582390829787234,0,101
mystery_men,1999,76,42,5,0,1,0,6.1,69598,68000000.0,29762011.0,36.0,64.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.4376766323529412,0,82
planet_of_the_apes,2001,55,19,4,1,1,0,5.7,225092,100000000.0,362211740.0,26.0,74.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.6221174,1,101
the_faculty,1998,36,19,4,2,1,0,6.6,131145,15000000.0,40283321.0,35.0,65.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2.6855547333333334,1,76
the_siege,1998,84,20,4,2,1,0,6.4,76254,70000000.0,116672912.0,19.0,81.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6667558857142857,0,76
the_talented_mr._ripley,1999,54,15,6,1,1,0,7.4,221705,40000000.0,128798265.0,22.0,78.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.219956625,1,82
8mm,1999,31,28,4,1,1,0,6.6,139170,40000000.0,96618699.0,47.0,53.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.415467475,1,82
disturbing_behavior,1998,39,28,7,1,1,0,5.6,24527,15000000.0,17507368.0,42.0,58.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.1671578666666667,0,76
200_cigarettes,1999,26,18,10,2,0,1,5.9,16044,6000000.0,6852450.0,41.0,59.0,100.0,0.0,17.0,83.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.142075,0,82
fight_club,1999,65,10,4,1,1,0,8.8,2234167,63000000.0,100853753.0,13.0,87.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6008532222222223,0,82
the_insider,1999,62,19,6,1,1,0,7.8,176849,90000000.0,60289912.0,23.0,77.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6698879111111111,0,82
isn't_she_great,2000,42,24,5,1,1,0,5.3,2521,36000000.0,3003296.0,36.0,64.0,0.0,100.0,17.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0834248888888889,0,91
town_&_country,2001,39,19,7,1,1,0,4.5,5158,90000000.0,10372291.0,33.0,67.0,0.0,100.0,12.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11524767777777778,0,101
the_corruptor,1999,25,12,8,0,1,0,6.1,18911,25000000.0,15156200.0,32.0,68.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.606248,0,82
dick,1999,36,12,1,1,1,0,6.2,21028,13000000.0,27500000.0,25.0,75.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1153846153846154,1,82
nutty_professor_ii:_the_klumps,2000,38,23,7,2,1,0,4.4,52497,84000000.0,123307945.0,38.0,62.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.4679517261904762,0,91
the_rage:_carrie_2,1999,35,24,2,0,0,1,4.8,17322,21000000.0,17762705.0,41.0,59.0,100.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8458430952380952,0,82
angela's_ashes,1999,78,24,8,2,1,0,7.3,22716,25.0,13.0,24.0,76.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,82
the_bone_collector,1999,36,12,6,0,1,0,6.7,179554,73000000.0,151493655.0,25.0,75.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0752555479452055,1,82
any_given_sunday,1999,145,83,7,1,1,0,6.9,123994,55000000.0,100230832.0,36.0,64.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8223787636363635,0,82
the_legend_of_bagger_vance,2000,50,8,5,1,1,0,6.7,58574,80000000.0,39459427.0,14.0,86.0,0.0,100.0,17.0,83.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4932428375,0,91
anywhere_but_here,1999,25,36,1,2,1,0,6.2,18447,23000000.0,18653615.0,59.0,41.0,0.0,100.0,67.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8110267391304348,0,82
double_jeopardy,1999,48,28,2,0,1,0,6.5,92267,70000000.0,177841558.0,37.0,63.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5405936857142857,1,82
